record_id,rater_id,transcript_id,seed_id,guardrail,profile,variant_id,backend_model,target_turns,actual_turns,rating_duration_sec,g1,g2,g3,g4,g5,a1,a2,a3,a4,a5,a6,a7,a8,a9,s1,s2,r1,r2,r3,r4,r5,guessed_origin,guess_confidence,comment,chat_variability,created_at,transcript_path,a1_anchor,a2_anchor,a3_anchor,a4_anchor,a5_anchor,a6_anchor,a7_anchor,a8_anchor,a9_anchor,s1_anchor,s2_anchor,target_severity_label,functional_impact_label,notes.x,profession,specialization,years_practice,experience_with_mdd,notes.y,plausibility_index,defect_index,a1_error,a2_error,a3_error,a4_error,a5_error,a6_error,a7_error,a8_error,a9_error,symptom_error_mean,severity_error,impact_error
726,14,MDD-AI-SIMULATION-TX-0006,S06,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,36,158,4,4,4,4,4,2,2,3,1,2,3,1,2,0,3,3,2,3,2,2,2,NA,NA,least_convincing: odpovede pôsobili ako natrénované | missing_or_exaggerated: rozhovor pôsobil vierohodne,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0006.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2.2,1,0,1,1,1,0,0,0,0,0.4444444444444444,0,0
727,14,MDD-AI-SIMULATION-TX-0007,S07,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,106,4,4,4,4,4,3,3,2,1,2,3,1,1,0,3,3,2,3,2,2,2,NA,NA,least_convincing: odpovede pôsobia ako natrénované | missing_or_exaggerated: rozhovor bol inak vierohodný,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0007.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2.2,1,1,1,0,1,1,0,0,0,0.5555555555555556,0,0
728,14,MDD-AI-SIMULATION-TX-0008,S08,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,109,4,4,4,4,4,2,2,1,0,2,3,1,1,0,3,3,2,3,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Rozhovor inak primeraný,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0008.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2.2,1,0,0,0,1,1,1,0,0,0.4444444444444444,1,1
729,14,MDD-AI-SIMULATION-TX-0009,S09,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,38,120,4,4,4,3,4,3,2,2,0,1,3,2,3,0,3,2,2,2,2,3,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Aj úzkostná symptomatika naprieč rozhovorom,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0009.txt,2,2,2,0,1,2,2,3,0,3,3,moderate,moderate,"Obraz je ukotvený skleslosťou, anhedóniou, poruchou spánku, únavou, vinou a výrazným zhoršením koncentrácie. | Nejde len o výkonový stres alebo úzkosť; prítomná je strata radosti, sebazneisťovanie a funkčný dopad typický pre depresívny obraz.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,3.6666666666666665,2.2,1,0,0,0,0,1,0,0,0,0.2222222222222222,0,1
730,14,MDD-AI-SIMULATION-TX-0010,S10,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,82,4,4,4,4,4,2,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Rozhovor inak primeraný,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0010.txt,1,2,2,1,1,2,1,2,1,3,3,moderate,moderate,"Okrem stagnácie je prítomná anhedónia, nespavosť, únava, slabšia koncentrácia, vina, sociálne stiahnutie a pasívne myšlienky na smrť bez plánu a bez úmyslu. | Nejde len o frustráciu z práce alebo adaptačný problém; prítomný je konzistentný depresívny syndróm aj s bezpečnostným A9 signálom.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,1,1,0,0,0.7777777777777778,0,0
731,14,MDD-AI-SIMULATION-TX-0011,S11,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,96,4,4,4,4,4,3,3,3,2,2,3,2,2,0,4,4,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak primeraný rozhovor,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0011.txt,2,2,2,1,1,3,2,1,0,3,4,moderate,severe,"Obraz tvorí skleslá nálada, anhedónia, nespavosť, výrazná únava, vina a sociálne stiahnutie s jasným poklesom dennej štruktúry. | Nejde len o nízky príjem alebo izoláciu; symptómy sú pervazívne, depresívne a funkčne výrazné.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,0,1,0,0.6666666666666666,1,0
732,14,MDD-AI-SIMULATION-TX-0012,S12,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,38,125,4,4,4,4,4,2,3,3,1,1,3,2,2,0,4,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak vierohodný rozhovor,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0012.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Obraz je depresívne ukotvený anhedóniou, zníženou náladou, poruchou spánku, únavou, vinou a zhoršenou koncentráciou. | Nejde len o primeranú reakciu na pracovnú záťaž; prítomné sú aj neurovegetatívne a afektívne symptómy naprieč prácou a rodinou.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,0,1,1,0,0,0.6666666666666666,1,0
733,14,MDD-AI-SIMULATION-TX-0013,S01,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,24,95,4,4,4,4,4,2,2,3,1,1,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak primeraný rozhovor,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0013.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,0,0,1,0,0,1,0,0,0,0.2222222222222222,0,0
734,14,MDD-AI-SIMULATION-TX-0014,S01,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,81,4,4,4,4,4,2,2,3,1,1,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak primeraný rozhovor,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0014.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,0,0,1,0,0,1,0,0,0,0.2222222222222222,0,0
735,14,MDD-AI-SIMULATION-TX-0015,S02,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,109,4,4,4,4,4,2,2,3,2,1,3,1,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak vierohodný rozhovor,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0015.txt,1,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz presahuje bežnú smennosť, lebo okrem únavy je prítomná anhedónia, skleslosť, vina, zhoršená koncentrácia a sociálne stiahnutie. | Nejde len o poruchu spánku alebo pracovné preťaženie; chýba mánia, psychóza a primárny vplyv návykových látok.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,1,0,0,0,0,0,0.3333333333333333,0,0
736,14,MDD-AI-SIMULATION-TX-0016,S03,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,36,124,4,4,4,4,4,3,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak vierohodný rozhovor,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0016.txt,2,2,2,1,1,3,2,2,1,4,4,moderately_severe,severe,"Obraz je depresívne ukotvený nízkou náladou, anhedóniou, výraznou únavou, poruchou spánku, vinou, zhoršenou koncentráciou a jasným dopadom doma aj v práci. | Nejde len o burnout alebo preťaženie; prítomné sú jadrové depresívne symptómy aj pasívne myšlienky na smrť bez plánu a bez úmyslu.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,0,0,0,0.5555555555555556,1,1
737,14,MDD-AI-SIMULATION-TX-0017,S04,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,121,4,4,4,4,4,2,3,3,0,1,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak vierohodný rozhovor,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0017.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Okrem pracovného tlaku je prítomná anhedónia, znížená nálada, porucha spánku, únava, slabšia koncentrácia a odpojenie vo vzťahu. | Nejde len o pracovné vyhorenie alebo nespokojnosť v práci; chýba mánia, psychóza aj izolovaná úzkosť bez depresívneho jadra.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,0,0,1,1,0,1,0.6666666666666666,0,0
738,14,MDD-AI-SIMULATION-TX-0018,S05,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,30,95,4,4,4,4,4,2,2,3,2,2,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantný rozhovor,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0018.txt,2,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, nespavosťou, výraznou únavou, slabšou koncentráciou a funkčným poklesom doma aj v práci. | Nejde len o finančný stres alebo reakciu na rozvod; symptómy sú perzistentné, viacrozmerné a klinicky depresívne.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,0,0,1,1,1,0,1,0,0,0.4444444444444444,0,0
739,14,MDD-AI-SIMULATION-TX-0019,S06,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,30,66,4,4,4,4,4,2,2,3,0,2,3,1,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0019.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,0,1,0,0,0,1,0.4444444444444444,0,0
740,14,MDD-AI-SIMULATION-TX-0020,S07,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,70,4,4,4,4,4,3,3,2,1,2,3,1,1,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0020.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,0,1,1,0,0,0,0.5555555555555556,0,0
741,14,MDD-AI-SIMULATION-TX-0021,S08,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,72,4,4,4,4,4,2,2,1,0,1,2,1,1,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0021.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,0,0,0,0,1,0,0,0.2222222222222222,1,1
742,14,MDD-AI-SIMULATION-TX-0022,S09,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,117,4,4,4,3,3,2,2,3,0,2,3,2,3,0,3,3,2,2,2,3,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Prítomnosť aj úzkostnej symptomatiky okrem depresívnej,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0022.txt,2,2,2,0,1,2,2,3,0,3,3,moderate,moderate,"Obraz je ukotvený skleslosťou, anhedóniou, poruchou spánku, únavou, vinou a výrazným zhoršením koncentrácie. | Nejde len o výkonový stres alebo úzkosť; prítomná je strata radosti, sebazneisťovanie a funkčný dopad typický pre depresívny obraz.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,3.6666666666666665,2.2,0,0,1,0,1,1,0,0,0,0.3333333333333333,0,0
743,14,MDD-AI-SIMULATION-TX-0023,S10,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,82,4,4,4,4,4,3,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0023.txt,1,2,2,1,1,2,1,2,1,3,3,moderate,moderate,"Okrem stagnácie je prítomná anhedónia, nespavosť, únava, slabšia koncentrácia, vina, sociálne stiahnutie a pasívne myšlienky na smrť bez plánu a bez úmyslu. | Nejde len o frustráciu z práce alebo adaptačný problém; prítomný je konzistentný depresívny syndróm aj s bezpečnostným A9 signálom.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,2,1,1,1,1,1,1,0,0,0.8888888888888888,0,0
744,14,MDD-AI-SIMULATION-TX-0024,S11,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,34,90,4,4,4,4,4,2,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0024.txt,2,2,2,1,1,3,2,1,0,3,4,moderate,severe,"Obraz tvorí skleslá nálada, anhedónia, nespavosť, výrazná únava, vina a sociálne stiahnutie s jasným poklesom dennej štruktúry. | Nejde len o nízky príjem alebo izoláciu; symptómy sú pervazívne, depresívne a funkčne výrazné.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,0,1,1,1,1,0,0,1,1,0.6666666666666666,0,1
745,14,MDD-AI-SIMULATION-TX-0025,S12,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,34,93,4,4,4,4,4,2,2,3,1,1,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0025.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Obraz je depresívne ukotvený anhedóniou, zníženou náladou, poruchou spánku, únavou, vinou a zhoršenou koncentráciou. | Nejde len o primeranú reakciu na pracovnú záťaž; prítomné sú aj neurovegetatívne a afektívne symptómy naprieč prácou a rodinou.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,1,0,1,1,0,0,0.5555555555555556,0,0
746,14,MDD-AI-SIMULATION-TX-0026,S01,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,30,107,4,4,4,4,4,2,2,3,2,1,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0026.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,0,0,1,1,0,1,0,0,1,0.4444444444444444,0,0
747,14,MDD-AI-SIMULATION-TX-0027,S02,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,32,82,4,4,4,4,4,2,2,3,2,2,3,1,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0027.txt,1,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz presahuje bežnú smennosť, lebo okrem únavy je prítomná anhedónia, skleslosť, vina, zhoršená koncentrácia a sociálne stiahnutie. | Nejde len o poruchu spánku alebo pracovné preťaženie; chýba mánia, psychóza a primárny vplyv návykových látok.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,1,1,0,0,0,1,0.5555555555555556,0,0
748,14,MDD-AI-SIMULATION-TX-0028,S03,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,30,87,4,4,4,4,4,3,3,3,2,2,3,3,2,1,4,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0028.txt,2,2,2,1,1,3,2,2,1,4,4,moderately_severe,severe,"Obraz je depresívne ukotvený nízkou náladou, anhedóniou, výraznou únavou, poruchou spánku, vinou, zhoršenou koncentráciou a jasným dopadom doma aj v práci. | Nejde len o burnout alebo preťaženie; prítomné sú jadrové depresívne symptómy aj pasívne myšlienky na smrť bez plánu a bez úmyslu.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,1,0,0,0.6666666666666666,0,1
749,14,MDD-AI-SIMULATION-TX-0029,S04,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,34,79,4,4,4,4,4,2,3,3,0,1,3,2,2,0,3,3,2,2,2,3,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Okrem depresie aj prvky úzkosti,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0029.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Okrem pracovného tlaku je prítomná anhedónia, znížená nálada, porucha spánku, únava, slabšia koncentrácia a odpojenie vo vzťahu. | Nejde len o pracovné vyhorenie alebo nespokojnosť v práci; chýba mánia, psychóza aj izolovaná úzkosť bez depresívneho jadra.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2.2,1,1,1,0,0,1,1,0,0,0.5555555555555556,0,0
750,14,MDD-AI-SIMULATION-TX-0030,S05,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,32,68,4,4,4,4,4,3,3,3,2,2,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0030.txt,2,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, nespavosťou, výraznou únavou, slabšou koncentráciou a funkčným poklesom doma aj v práci. | Nejde len o finančný stres alebo reakciu na rozvod; symptómy sú perzistentné, viacrozmerné a klinicky depresívne.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,1,0,0,0.6666666666666666,0,0
751,14,MDD-AI-SIMULATION-TX-0031,S06,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,34,70,4,4,4,4,4,2,3,3,1,2,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Natrénované odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0031.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,1,0,0,0.6666666666666666,0,0
752,14,MDD-AI-SIMULATION-TX-0032,S07,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,32,7341,4,4,4,4,4,3,3,2,2,2,3,1,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0032.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,1,0,1,0,0.7777777777777778,0,0
753,14,MDD-AI-SIMULATION-TX-0033,S08,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,30,90,4,4,4,4,4,2,2,1,0,1,2,0,1,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak realistické,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0033.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,0,0,0,0,0,0,0,0.1111111111111111,1,1
754,14,MDD-AI-SIMULATION-TX-0034,S09,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,32,76,4,4,4,4,4,2,2,3,0,2,2,2,2,0,3,3,2,2,2,3,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Prítomnosť aj úzkostnej symptomatiky,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0034.txt,2,2,2,0,1,2,2,3,0,3,3,moderate,moderate,"Obraz je ukotvený skleslosťou, anhedóniou, poruchou spánku, únavou, vinou a výrazným zhoršením koncentrácie. | Nejde len o výkonový stres alebo úzkosť; prítomná je strata radosti, sebazneisťovanie a funkčný dopad typický pre depresívny obraz.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2.2,0,0,1,0,1,0,0,1,0,0.3333333333333333,0,0
755,14,MDD-AI-SIMULATION-TX-0035,S10,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,36,75,4,4,4,4,4,2,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0035.txt,1,2,2,1,1,2,1,2,1,3,3,moderate,moderate,"Okrem stagnácie je prítomná anhedónia, nespavosť, únava, slabšia koncentrácia, vina, sociálne stiahnutie a pasívne myšlienky na smrť bez plánu a bez úmyslu. | Nejde len o frustráciu z práce alebo adaptačný problém; prítomný je konzistentný depresívny syndróm aj s bezpečnostným A9 signálom.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,1,1,0,0,0.7777777777777778,0,0
756,14,MDD-AI-SIMULATION-TX-0036,S11,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,30,75,4,4,4,4,4,3,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0036.txt,2,2,2,1,1,3,2,1,0,3,4,moderate,severe,"Obraz tvorí skleslá nálada, anhedónia, nespavosť, výrazná únava, vina a sociálne stiahnutie s jasným poklesom dennej štruktúry. | Nejde len o nízky príjem alebo izoláciu; symptómy sú pervazívne, depresívne a funkčne výrazné.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,0,1,1,0.7777777777777778,0,1
